gene,meanTumor,meanControl,log2FC,pvalue
SENP7,3.3728723252175956,3.4268788224659033,-0.05400649724830764,0.7320850882774375
GM6654,2.971626703590766,3.0878216252908697,-0.11619492170010348,0.5292626955911508
OLFR539,0.0,0.0,0.0,1.0
GIF,0.006887315857649025,0.0,0.006887315857649025,0.38928314247621143
HINFP,4.361855847793101,4.104846264452073,0.25700958334102797,0.005995975789576909
EQTN,0.19707291585927064,0.8121428758785028,-0.6150699600192321,0.0006344945550166764
GM20052,0.0,0.0,0.0,1.0
UBTD2,2.6148451123943057,2.9513451228281022,-0.3365000104337965,0.03295501215200539
1700028K03RIK,0.011927357554258338,0.024446714229994608,-0.01251935667573627,0.4587478860835875
XLR4B,0.016265937138262344,0.0,0.016265937138262344,0.38928314247621143
SPPL2C,0.0,0.0,0.0,1.0
ELOA,5.503760376751752,5.829050869299723,-0.32529049254797116,8.813995209183508e-06
GM1976,2.382335419230181,2.8013013024539517,-0.4189658832237706,0.000727158205495158
DNAH9,0.0,0.0,0.0,1.0
LGALS3,0.07296311228561653,1.1650397829085712,-1.0920766706229548,2.0823571201124877e-06
MRPS2,5.6147459142373295,5.764355615661981,-0.14960970142465158,0.16357277693259867
PIGA,3.804427188009687,3.5548365094170356,0.24959067859265138,0.013189849576641618
USP37,4.151026985544396,4.368558166551241,-0.2175311810068452,0.05685957036345524
MAP3K15,0.3520876314664903,0.29128356585414045,0.060804065612349856,0.3390218354503017
ZFP963,2.5081177110814106,2.4584586381153515,0.04965907296605909,0.7173864319805874
SSTY1,0.0,0.0,0.0,1.0
FGF18,0.03198849378986429,0.009770575545403183,0.022217918244461107,0.34342907821383
RALGAPA2,3.5817871460721595,3.502213662878758,0.07957348319340163,0.24179101898542935
1700019N19RIK,0.0,0.0,0.0,1.0
BCL11A,4.918700410654285,6.17855882185575,-1.2598584112014652,1.285284028598016e-05
4930467K11RIK,0.06247101533824664,0.0619908011134654,0.00048021422478123493,0.9920494945209137
CCR9,0.004843766022866871,0.009032287423010144,-0.004188521400143273,0.5273170986589317
LGALS7,0.0,0.0,0.0,1.0
ZFP456,2.19064409212981,2.6792228672103655,-0.4885787750805557,0.0014284144179000095
MCM3AP,4.817613705973335,4.967877888593585,-0.15026418262025043,0.06848860131781065
ZFP651,0.0419432398195308,0.023000867434904454,0.018942372384626344,0.12291106668699872
TRIM10,0.011239869266502117,0.0,0.011239869266502117,0.38928314247621143
RPL32,13.426975486419146,13.23423121653595,0.19274426988319604,0.0419113522206198
LANCL3,0.0,0.0,0.0,1.0
MLEC,7.940578315438657,7.881364805189148,0.05921351024950905,0.3279998311112311
KLRA13-PS,0.0,0.0,0.0,1.0
VMN1R76,0.0,0.0,0.0,1.0
GLS2,0.19252566806592022,0.1020234930007849,0.09050217506513532,0.1376577647857702
KIF26B,0.006176316073493817,0.002854481822161035,0.0033218342513327823,0.48716628601191747
LAD1,0.0,0.0,0.0,1.0
7530416G11RIK,0.0,0.0,0.0,1.0
GM15348,0.0,0.0,0.0,1.0
MAML3,5.199809803996039,3.5060651796101134,1.6937446243859253,8.557721367512061e-09
BTBD35F12,0.0,0.0,0.0,1.0
MRPS18A,7.188219304285213,7.324034400735783,-0.13581509645057022,0.2361998393223809
TRAPPC8,5.242959656015013,5.902187710855592,-0.6592280548405789,2.937193188075511e-08
TAAR6,0.0,0.0,0.0,1.0
TOMM6,7.472089618697901,7.742125080097779,-0.27003546139987744,0.04394830543470335
PPP1R18,6.728856446727234,6.949895126528299,-0.2210386798010644,0.014811664742113604
VMN2R88,0.0,0.0,0.0,1.0
APBB1IP,6.6839107758085206,7.049999994962872,-0.3660892191543512,0.012375314756988305
1700061J23RIK,0.0,0.0,0.0,1.0
PTGES,0.017191770962659683,0.0,0.017191770962659683,0.1142795720069768
MAN1A2,5.884967165598819,6.008952550251573,-0.12398538465275433,0.0008503652745082867
EYA2,0.1783445165823193,0.24269672513976226,-0.06435220855744295,0.38241231549814425
BC052040,3.416481496286733,3.9990754115624334,-0.5825939152757003,0.0005930613494315039
OLFR50,0.0,0.0,0.0,1.0
AHI1,3.0789961361170044,3.4339536296451114,-0.354957493528107,0.04164541721528063
1700028M03RIK,0.0,0.0,0.0,1.0
COX4I2,0.1070619063825292,0.25935160605105817,-0.15228969966852896,0.23611476199607986
RBMXL2,0.0,0.0,0.0,1.0
1700009N14RIK,0.0,0.0,0.0,1.0
SYF2,7.045497310886215,6.9558245239315415,0.08967278695467318,0.41997251110718115
VMN2R100,0.0,0.0,0.0,1.0
TCAIM,1.3801776506233925,1.620931150322858,-0.24075349969946558,0.0008125929330123961
SAP30,5.894810509096285,6.422789269922006,-0.5279787608257216,0.01087475487911888
ZFP128,1.2936744774363331,1.6554287932225435,-0.3617543157862104,0.00017540353775360266
HRC,0.0034797901356432496,0.10386429872132208,-0.10038450858567884,0.03050010491401712
FGFBP1,0.0,0.0,0.0,1.0
1700040D17RIK,0.0,0.0,0.0,1.0
FBXW16,0.0,0.0,0.0,1.0
LOC105246046,0.0,0.0,0.0,1.0
ERCC8,3.9047579119433293,3.9515546030577093,-0.04679669111438001,0.7873222779990354
TRHR2,0.0,0.028678022972028372,-0.028678022972028372,0.16501899305398426
PCED1A,3.3826636249605637,3.5435319224331225,-0.16086829747255882,0.03594229209832729
GM30214,0.0,0.0,0.0,1.0
URAH,0.0,0.0,0.0,1.0
GM17019,0.0,0.0,0.0,1.0
GM10494,0.0,0.0,0.0,1.0
SNW1,7.248824213773318,7.107259453710083,0.14156476006323526,0.0099015857953274
PHAX,5.297433316334293,5.682810974116504,-0.385377657782211,0.0020525881693558663
9530052E02RIK,0.04991801237795429,0.12733303467629659,-0.0774150222983423,0.20801285743690937
OLFR823,0.0,0.0,0.0,1.0
EBPL,3.0229204432821004,2.263575212587326,0.7593452306947746,0.0001606204181420993
MYRFL,0.017245646727682584,0.015957739675695554,0.0012879070519870306,0.900512144972774
SNX5,9.121723896215142,8.48506662980084,0.6366572664143018,0.0002062920918371502
NUCKS1,7.732220797401631,8.16246096188917,-0.43024016448753954,0.06046676989134969
TRAF2,3.824306272606607,4.008882856456441,-0.18457658384983366,0.019948561632515488
ZC3H14,6.162584049412597,6.244004495684042,-0.08142044627144429,0.14157256927432443
INO80D,3.9241875670492328,4.07798922141262,-0.15380165436338755,0.021866406864472547
KRTAP1-3,0.0,0.0,0.0,1.0
LIPE,2.954836668380613,2.8218773108557036,0.13295935752490928,0.2749769970022928
RGCC,2.3741579226733536,3.3053739912318414,-0.9312160685584878,0.004124903064587839
LRRC38,0.0,0.0,0.0,1.0
SINHCAF,5.689933239970121,5.797521042204444,-0.10758780223432307,0.18342153210116727
4933407G14RIK,0.0,0.0,0.0,1.0
GPR161,0.33524079178727,1.3034110376100938,-0.9681702458228238,1.1031237030148805e-08
TAAR7B,0.0,0.0,0.0,1.0
GM10863,0.2358472087342488,0.029342792917486822,0.206504415816762,0.0072693609010232385
CTSO,4.125164477304717,3.9417807604646695,0.18338371684004784,0.3979515809793447
ALDH6A1,2.6421984996055534,2.2046920514317483,0.43750644817380513,0.013229321977980869
TRIM30D,5.100780731960674,4.437930819291892,0.6628499126687819,0.03500620766617838
DPH1,3.7678733254131296,3.691560675526952,0.07631264988617747,0.47390905173846576
TMEM14A,0.04565791008697775,1.3892653308695189,-1.343607420782541,1.1676124441860077e-08
H2-M10.4,0.0,0.0,0.0,1.0
4930447M23RIK,0.016827870089602993,0.006227794240247473,0.01060007584935552,0.49472674129151895
CLCA3A2,0.0,0.0,0.0,1.0
KLK1B27,0.0,0.0,0.0,1.0
GM5592,0.0,0.0,0.0,1.0
TMEM203,3.6484822375581243,3.195749033465831,0.4527332040922931,0.012229051409618117
PLEKHB2,3.8634622799944762,3.5778934257710957,0.2855688542233805,0.05961104863912786
NBAS,4.128320538247163,3.8181882043633864,0.3101323338837765,0.00022900057181110073
PRDX5,8.938798048889561,8.386770872634976,0.552027176254585,0.002924029930528887
DNAJC30,4.730092240638378,4.753858592119004,-0.023766351480626113,0.7718748800438322
CEP41,3.2267632460644275,3.5250843442693593,-0.2983210982049318,0.0007037306685740216
TRAK1,4.517699660032426,4.741771013487264,-0.2240713534548373,0.006445720181100128
LDOC1,0.0,0.0,0.0,1.0
LNX1,0.0,0.0034434888979860767,-0.0034434888979860767,0.2966650369240991
CFAP43,0.16387746085975788,0.09795625046103479,0.06592121039872309,0.006819109772736144
KRTAP13,0.0,0.0,0.0,1.0
PDZPH1,0.0,0.0,0.0,1.0
BUB3,7.4103552273826,7.533248554704505,-0.12289332732190505,0.3719098051708082
RNASE13,0.0,0.0,0.0,1.0
ITLN1,0.01970726868822627,0.09999459383381197,-0.0802873251455857,0.10389217410066567
TRERF1,0.0024630411444926175,0.03548176428551418,-0.03301872314102156,0.01912428986582119
FOXO6,0.38808454206005455,0.3941454280013752,-0.006060885941320648,0.959050360708442
FBLN7,0.0,0.0,0.0,1.0
PICK1,3.926196271791946,3.415104785983737,0.5110914858082087,0.0020077119212958618
RAX,0.03867180925907223,0.0,0.03867180925907223,0.0076602953441983175
SKAP2,6.209790857381055,5.364200137505394,0.8455907198756609,1.0943756053494694e-05
PNPLA5,0.0,0.0,0.0,1.0
ITGB4,0.25755881729569946,0.34050818938314764,-0.08294937208744818,0.42367880039779315
GM13830,0.0801941544500786,0.18591682715610175,-0.10572267270602315,0.055193948101073954
ITGB5,0.2791065899844385,0.0,0.2791065899844385,0.00025832455106043273
CSNK2B,7.172245125930769,7.319578454321861,-0.1473333283910918,0.08194243654639828
GM13872,0.0,0.0,0.0,1.0
C730014E05RIK,0.0,0.015817717742905264,-0.015817717742905264,0.2966650369240991
MFSD6,4.15696088954305,4.366370604721974,-0.20940971517892404,0.34276646778444264
FGD1,0.0022740559597306865,0.0319268301993207,-0.029652774239590014,0.0851962373744849
SMR2,0.0,0.0,0.0,1.0
GLB1L3,0.0,0.0,0.0,1.0
KBTBD4,4.536536350531198,4.4603645604986015,0.07617179003259622,0.32076111465625473
LTB4R2,0.05004244824913171,0.0,0.05004244824913171,0.037002138019875806
SMAP2,6.902141054631286,7.257979527588044,-0.3558384729567585,0.0109104228005454
DLX4OS,0.0,0.0,0.0,1.0
LPCAT1,5.145585863990999,5.423174390866944,-0.2775885268759444,0.00018464928909802503
TMEM70,5.5882905678653465,5.3804069466344275,0.20788362123091897,0.025022161921720142
MTSS1,5.8752532830182105,5.223913122058723,0.6513401609594878,0.02082744443238218
CPB2,0.007333730979978337,0.018861918635186176,-0.011528187655207838,0.5561142900066014
OLFR140,0.0,0.0,0.0,1.0
4921507G05RIK,0.006117330447938277,0.008807058759299827,-0.00268972831136155,0.8024323273504799
GADD45GIP1,4.95955356325675,5.098280929070041,-0.13872736581329104,0.3164767511887533
TCTN2,0.010421794190654953,0.01621678326656128,-0.005794989075906325,0.734809012640405
VMN1R63,0.0,0.0,0.0,1.0
PHF21B,2.655497571136009,2.527286191567877,0.12821137956813233,0.06114820357467555
PRSS35,0.0,0.0,0.0,1.0
ADPRHL2,5.204121104364563,5.073823811803296,0.13029729256126732,0.046952136046806515
TDO2,0.0,0.0,0.0,1.0
HMBS,5.236156792451592,5.861975618745115,-0.6258188262935231,0.003028029466677501
SDF2L1,7.973097497167668,7.342106703930741,0.6309907932369274,1.3489330995339748e-05
OLFR1234,0.0,0.0,0.0,1.0
GM12718,0.016061493932477296,0.023663150196299155,-0.0076016562638218585,0.7905156012316021
GOT1,6.155240424861932,6.332999363303516,-0.17775893844158386,0.06263245909339046
NQO1,1.338262122921049,2.5059342888231173,-1.1676721659020683,0.13617421643916056
ZSWIM7,3.428282400222484,3.581535558332258,-0.15325315810977402,0.2632350272659684
MYO3B,0.13514173383224595,0.23359129292216796,-0.098449559089922,0.015112389405700762
GRXCR2,0.006491642843332042,0.0,0.006491642843332042,0.38928314247621143
NSF,5.200287091600978,5.279031706429623,-0.07874461482864525,0.2123211794923109
4930594M22RIK,0.8233631862091095,0.656972062353003,0.16639112385610655,0.020029611716634352
RBM47,0.9011361035368494,0.154487388867552,0.7466487146692974,0.0017695766556573116
CLCF1,0.7855041290371806,2.7751890257560197,-1.9896848967188392,3.7813174984265568e-06
GM15708,0.47213183299862155,0.572974693285729,-0.10084286028710748,0.3071874320937412
SNX18,2.9665395949996127,3.0097069307221114,-0.043167335722498645,0.3710898448535941
FAM47E,0.0,0.0,0.0,1.0
KCNH2,0.0037096496070378646,0.002792585423294874,0.0009170641837429904,0.805939933997097
OLFR1029,0.0,0.0,0.0,1.0
DRAP1,7.648062103114586,7.859428029985461,-0.21136592687087497,0.023387055978249964
USP29,0.0,0.0,0.0,1.0
4930405D11RIK,0.0,0.0,0.0,1.0
LRRC51,1.4971924434144162,2.1045738469769715,-0.6073814035625553,0.006774558008092667
HOXD3,0.0,0.0,0.0,1.0
RMND1,4.564992372595046,4.748879008417806,-0.18388663582276,0.01736281823636075
ABCA8A,0.0,0.0022876585077862797,-0.0022876585077862797,0.2966650369240992
GM16442,0.0,0.0,0.0,1.0
TMEM127,4.727535239534572,4.505423116814171,0.22211212272040104,0.1416481725081279
OLFR1472,0.0,0.0,0.0,1.0
ZSWIM6,0.0016333184946277716,1.561635610310289,-1.5600022918156613,8.499436639079293e-09
VPS18,3.72372034194848,3.98172299525856,-0.2580026533100801,0.03501251186815499
6430550D23RIK,0.2654313779061746,0.16781479186688528,0.09761658603928933,0.22438081383605057
SMOC2,0.0,0.0,0.0,1.0
WDTC1,5.241926061143006,5.112726532327702,0.1291995288153034,0.17292069528296328
RPS9,12.513257189017388,12.458016107186424,0.05524108183096388,0.4326685917565364
CCDC122,0.0,0.0543736874467039,-0.0543736874467039,0.07195053311254186
ACTA2,0.007523562838932608,0.020481552771054228,-0.012957989932121619,0.3266152105638581
OLFR121,0.0,0.0,0.0,1.0
GNAL,0.3304747583642536,0.3815830045838977,-0.051108246219644105,0.2965334987126337
ZSCAN18,0.012973718586463645,0.09072569281919493,-0.07775197423273128,0.0026849841148047678
SERPINH1,0.02038742425617812,0.005925354395038809,0.014462069861139314,0.2629410466226277
FEM1A,4.158389643513178,4.188100785986627,-0.02971114247344886,0.6460920858854976
TTBK2,2.9262753374924273,2.5111217479519716,0.41515358954045567,0.0028497817774838846
HIST1H1B,3.7384942155594043,4.384724799072524,-0.6462305835131197,0.17292305812881886
OLFR212,0.007584036458076509,0.0,0.007584036458076509,0.38928314247621143
RANBP3,5.738745756439974,5.888507143271991,-0.1497613868320169,0.190972722909911
OLFR985,0.0,0.015132801528910148,-0.015132801528910148,0.2966650369240991
ATP10A,4.65617418545797,4.966050154098981,-0.30987596864101086,0.003024402598940912
NPBWR1,0.0,0.0,0.0,1.0
MIEF2,2.5844437198636965,2.7435203417428844,-0.15907662187918792,0.17985934494207148
EIF2S3X,6.764543192356068,6.78848566118274,-0.023942468826672503,0.8176559402818863
STEAP3,5.234338820292644,5.675355643563366,-0.4410168232707221,0.00260940311650579
GM8615,0.8119732973064023,0.8862453360711975,-0.07427203876479516,0.5401581280188178
OLFR976,0.13351342965619215,0.3307905404989896,-0.19727711084279745,0.007906899421056263
1700012D01RIK,0.0,0.1251743967610967,-0.1251743967610967,0.16809311861196757
LDLR,5.345647952357943,5.59849631841245,-0.2528483660545069,0.06497982084140565
SCAF1,5.3202410920992245,5.384053250568142,-0.06381215846891752,0.3836163599759408
MYG1,5.423779178843232,5.669899063591942,-0.24611988474871005,0.04254963508032198
CDC26,7.093920041704858,6.873184957123714,0.22073508458114421,0.037291560112274344
ENO2,0.0,0.016697014738449742,-0.016697014738449742,0.2966650369240991
ADAM20,0.0,0.0,0.0,1.0
TMEM273,0.016530121280359966,0.031083321431323918,-0.014553200150963952,0.5281449589247103
DERL1,5.723757376396566,5.3946268256216605,0.32913055077490583,0.01996693350212665
ADAM9,4.689362931692914,4.489264790807424,0.2000981408854896,0.025745718181602838
ANKRD6,0.7642289730113389,1.460091346109306,-0.6958623730979671,2.5185001079542943e-05
VMN2R105,0.0,0.0,0.0,1.0
SH2D5,0.8321388726573459,2.847566030698495,-2.015427158041149,2.7660455552624e-13
LEPROT,5.466347352277675,5.202630063142205,0.26371728913547,0.034071099951661715
OLFR117,0.0,0.0,0.0,1.0
ARHGAP8,0.050418052841296725,0.0,0.050418052841296725,0.12961398989667458
1700067K01RIK,0.39142031897504254,0.49450325644674004,-0.1030829374716975,0.38361917914017896
AGTRAP,3.3266211257263585,2.9446964541140943,0.3819246716122642,0.08156890956861892
TFR2,0.04616506703340389,0.09700693455131874,-0.050841867517914856,0.0512118217433575
TXNL4A,5.601914978293014,6.142671442985614,-0.5407564646926,3.0063120319099326e-05
1110046J04RIK,0.0,0.5750600272639022,-0.5750600272639022,6.624209727959406e-06
HCLS1,8.452431576019409,8.750165179883016,-0.29773360386360714,0.0005696986989190742
C8B,0.0,0.0,0.0,1.0
GIN1,3.1473115100235316,3.6923983568023195,-0.5450868467787879,0.0010916317437625928
SLC25A31,0.0,0.0,0.0,1.0
OLFR916,0.0,0.0,0.0,1.0
GM12260,0.0802963609034159,0.08371238384706933,-0.003416022943653438,0.9735265534383248
TSPAN17,3.226285784371868,2.10943465361403,1.1168511307578384,0.0016023902466944797
RNPEPL1,5.106639524483301,5.103792109728051,0.002847414755249744,0.9793307639508314
ACADM,6.473595478317393,5.446097084145905,1.027498394171488,7.508922531104412e-08
AKTIP,3.5986231077654693,3.6823096894019316,-0.08368658163646225,0.34281198737931307
HTR2B,0.0,0.019467801144136997,-0.019467801144136997,0.12656977438248992
D830031N03RIK,3.0261130817974564,2.131147007572855,0.8949660742246013,8.983621894382977e-06
LPAR1,3.290095220729519,3.2753492814644076,0.014745939265111474,0.9681497165289205
CYP2C29,0.0,0.0,0.0,1.0
GM20822,0.0,0.0,0.0,1.0
ECI3,0.00820939134946143,0.0,0.00820939134946143,0.38928314247621165
MYO18A,3.8920006186677245,2.9648652291334634,0.9271353895342611,0.00029102954350864986
FAM124A,0.0,0.007006940646736818,-0.007006940646736818,0.2966650369240991
CLCN5,2.915456979667225,2.225915573190357,0.6895414064768679,7.507849359402492e-07
GP9,1.1800375425719765,0.23506081026490583,0.9449767323070706,5.085582754359151e-05
PSMB1,8.798719132390111,8.769447564993287,0.02927156739682424,0.43946310133549715
MHRT,0.05118525534898257,0.0,0.05118525534898257,0.07721163938645248
SDHAF4,5.5840344413631335,4.78028205352456,0.803752387838574,0.0016584354320288797
S100A7A,0.0,0.0,0.0,1.0
YY1,6.800559356651525,6.9144659536317175,-0.11390659698019245,0.1989328904352089
DPM1,0.6771894690739932,0.7250518192516319,-0.047862350177638624,0.4510588627752061
ASIC4,0.0,0.0,0.0,1.0
HOXA5,0.0,0.0,0.0,1.0
VNN3,0.0,0.0,0.0,1.0
CENPH,5.672319518509608,6.155676716028571,-0.48335719751896367,0.03855288095599127
CKAP5,6.332731058951214,6.9152815701368935,-0.5825505111856799,0.006276698033052356
MFAP4,0.0,0.0,0.0,1.0
A930018P22RIK,0.0,0.0,0.0,1.0
NHLRC2,3.8231367972554087,4.18017317958958,-0.3570363823341709,0.0009415306596694236
GLRA1,0.0,0.0,0.0,1.0
F7,0.0,0.0,0.0,1.0
PNPT1,6.045735244608612,6.266812402377292,-0.2210771577686801,0.11714521939215512
OLFR1450,0.0,0.0,0.0,1.0
ARFIP1,5.5292276562243545,5.065135311157118,0.46409234506723696,0.0004380316436892116
GM16445,0.0,0.018225651080597767,-0.018225651080597767,0.2966650369240991
SPIC,0.0,0.0,0.0,1.0
ZDHHC5,5.818670024550215,5.994933341480897,-0.1762633169306822,0.00024033735098189394
UFM1,5.755645269267639,5.313281563251121,0.44236370601651753,6.900671055293424e-05
MOCS3,2.691694228227132,2.919425424810381,-0.22773119658324914,0.027580642260238257
SYT6,0.005075404425560397,0.0,0.005075404425560397,0.2142859706383873
NAT2,3.800146861476683,3.9193499493136805,-0.1192030878369974,0.0761163387462154
DAP,5.5873191856420386,6.662851870382113,-1.0755326847400744,1.2104397846259052e-06
CTLA2A,0.11488826323864192,0.3048398680208175,-0.18995160478217554,0.09796235020113889
LTBP4,4.308073440007252,4.03134821855896,0.2767252214482925,0.04320036225132345
VMN2R36,0.0,0.0,0.0,1.0
OLFR310,0.0,0.0,0.0,1.0
